|-------+----------------------------------+--------+---------|
|  rank | name                             | solved | recent  |
|  925  | yichikawa                        | 60     | 1538    |
|  514  | jahshaka                         | 84     | 1540    |
|  393  | yskcon                           | 99     | 1542    |
|  989  | hiromichi-s                      | 58     | 1544    |
|  310  | tosan1984                        | 110    | 1545    |
|  826  | soldiergame                      | 64     | 1546    |
|  553  | occho                            | 80     | 1548    |
|  778  | makkuma                          | 66     | 1550    |
|  717  | ami_GS                           | 69     | 1552    |
|  361  | soukana                          | 102    | 1557    |
|  296  | ktaobo                           | 113    | 1558    |
|  392  | seto                             | 99     | 1570    |
|  295  | IMOKURI                          | 113    | 1577    |
|  419  | muupan                           | 94     | 1577    |
|  281  | ttu_hs                           | 116    | 1581    |
|  890  | kansyo                           | 61     | 1581    |
|  844  | marony                           | 63     | 1586    |
|  777  | ravy                             | 66     | 1590    |
|  309  | gtom                             | 110    | 1592    |
|  738  | shimomire                        | 68     | 1597    |
|  737  | junonon                          | 68     | 1604    |
|  533  | hurou                            | 82     | 1605    |
|  433  | kajibo                           | 92     | 1608    |
|  308  | aki_rubix                        | 110    | 1612    |
|  532  | kengpong                         | 82     | 1617    |
|  988  | Moeminorin                       | 58     | 1621    |
|  567  | (lrmystp)                        | 79     | 1625    |
|  924  | lassie                           | 60     | 1626    |
|  959  | assy                             | 59     | 1627    |
|  441  | killy971                         | 91     | 1629    |
|  736  | k_coffee                         | 68     | 1629    |
|  546  | mystery                          | 81     | 1633    |
|  639  | giru0116                         | 75     | 1636    |
|  776  | ishikado                         | 66     | 1636    |
|  958  | oden41                           | 59     | 1638    |
|  180  | mune.k                           | 145    | 1639    |
|  596  | e-cube                           | 77     | 1641    |
|  843  | manjilab                         | 63     | 1641    |
|  566  | Soeno                            | 79     | 1642    |
|  595  | Bell                             | 77     | 1643    |
|  868  | notani                           | 62     | 1644    |
|  23   | niino                            | 378    | 1650    |
|  867  | ssirai                           | 62     | 1656    |
|  616  | chunglak                         | 76     | 1661    |
|  638  | tetutaro                         | 75     | 1675    |
|  803  | KitagawaTakashi1973              | 65     | 1675    |
|  957  | ShotaYoko                        | 59     | 1675    |
|  144  | 2ndmk2                           | 158    | 1686    |
|  418  | na2hiro                          | 94     | 1686    |
|  802  | tofu2t                           | 65     | 1686    |
|  286  | kinketu                          | 115    | 1692    |
|  923  | hiro.mihara                      | 60     | 1694    |
|  432  | _iota                            | 92     | 1698    |
|  842  | tanakh                           | 63     | 1698    |
|  29   | herumi                           | 328    | 1704    |
|  368  | sys979                           | 101    | 1710    |
|  177  | magickmaster                     | 146    | 1718    |
|  50   | tak                              | 270    | 1722    |
|  343  | skobayas                         | 104    | 1724    |
|  889  | akky                             | 61     | 1726    |
|  686  | kazua                            | 71     | 1729    |
|  888  | konsome                          | 61     | 1734    |
|  273  | tasusu                           | 118    | 1738    |
|  170  | masaaki                          | 148    | 1744    |
|  685  | (hhd00062)                       | 71     | 1747    |
|  545  | (XaroCydeykn)                    | 81     | 1748    |
|  841  | (triadsou)                       | 63     | 1753    |
|  342  | fluffyowl                        | 104    | 1754    |
|  552  | ALuneedis                        | 80     | 1762    |
|  637  | xragn                            | 75     | 1770    |
|  922  | mattatz                          | 60     | 1773    |
|  222  | machy                            | 131    | 1788    |
|  110  | yumichi                          | 179    | 1797    |
|  453  | Brenhilt                         | 89     | 1798    |
|  103  | asaq                             | 186    | 1800    |
|  956  | smoopy                           | 59     | 1801    |
|  240  | mugenen                          | 127    | 1803    |
|  337  | naoki.kp                         | 105    | 1803    |
|  409  | hs484                            | 95     | 1803    |
|  14   | rng_58                           | 404    | 1804    |
|  382  | hotpepsi                         | 100    | 1806    |
|  684  | hippos                           | 71     | 1806    |
|  326  | yowa                             | 107    | 1812    |
|  662  | rima                             | 73     | 1813    |
|  636  | disco_hospital                   | 75     | 1826    |
|  525  | hagure_beans                     | 83     | 1830    |
|  987  | masaru                           | 58     | 1833    |
|  360  | kogecoo                          | 102    | 1834    |
|  887  | arumika                          | 61     | 1834    |
|  986  | acevif                           | 58     | 1834    |
|  450  | merom686                         | 90     | 1835    |
|  503  | xarsh                            | 85     | 1836    |
|  825  | yasuhiro                         | 64     | 1840    |
|  955  | papix                            | 59     | 1841    |
|  39   | kyusuke                          | 299    | 1842    |
|  213  | take4310                         | 133    | 1851    |
|  735  | myokoym                          | 68     | 1855    |
