rank,name,solved,recent
724,ekman,163,1306
737,(drturnquist),161,1315
840,(bjaminn),154,1317
240,michael.zahniser,243,1323
760,neyfam2000,159,1328
101,jramanat,327,1330
86,whileTrue,342,1331
688,bg2b,166,1333
593,panorama,177,1336
627,(nickolasandersen),172,1337
839,zhelu,154,1347
382,BostonBear,209,1348
772,weis,158,1352
892,ogbad,151,1352
711,(mikelmcdaniel),164,1370
38,thundre,433,1383
346,climberig,216,1388
619,tcmotter,173,1393
413,dripton,204,1394
771,tsmaster,158,1397
486,hell080185,192,1400
804,m1sterzer0,156,1471
336,dmj111,218,1472
234,texpletive,245,1483
306,(livne),224,1483
372,Hozat,210,1483
249,GreekHouse,241,1493
672,goneuler,168,1494
230,huntertrigger,248,1496
197,(manjulaiyer),259,1497
613,danghoa1,174,1497
770,dacvs,158,1509
891,WoodyWeaver,151,1510
174,(james.echmalian),270,1511
626,feet32,172,1513
890,(anshuchimala),151,1516
820,fasteddie,155,1517
838,zukerman,154,1521
504,(SteveBrooklineMA),189,1524
36,supdude1,437,1534
542,buckshot,183,1535
56,shazzam,379,1535
541,wdberkeley,183,1550
659,irchans,169,1560
870,bnsh,152,1560
173,vamoose,271,1565
658,wolfmurphy,169,1572
34,(DjinnKahn),442,1580
371,Eldaerin,210,1584
202,(smq),257,1595
869,maffoo,152,1613
340,dhe128,217,1617
357,inqtaiwan,213,1620
635,mjstrube,171,1624
819,qbproger,155,1624
339,homa_rano,217,1625
481,srnth,193,1626
436,jaimal.i,201,1631
288,mumps_masochist,228,1633
523,champaignon,185,1633
868,vbay03,152,1639
252,pbewig,240,1642
503,fknauss,189,1645
710,nbruno,164,1651
94,MonkeyTheCode,332,1653
889,tessenate,151,1659
867,davidxgardner,152,1683
888,caess,151,1683
887,zfrazier,151,1693
144,whc67,289,1700
852,lvaughn,153,1705
748,dstbstr,160,1707
528,RockSunner,184,1725
851,(kbdamm),153,1728
157,LeoTheAwesome,278,1732
769,jlewis42,158,1750
381,Sunrunner1605,209,1754
380,jkedgar,209,1772
788,srmagura,157,1774
292,waltervannini,227,1783
866,Kevin_L,152,1783
787,ebothwell,157,1784
508,nonagon,188,1785
345,fibberts,216,1790
167,RandyShane,273,1791
352,merolish,214,1798
671,hhh1001,168,1798
477,Nyax,194,1800
502,piac31,189,1809
232,antimatter,246,1816
605,joshuamillsma,175,1818
723,relativity,163,1818
565,(OldCIgarette),180,1819
722,HBaxter,163,1819
559,tgerdes,181,1826
469,atparrish,195,1837
501,rcck81,189,1841
494,(Eric_Patton),190,1842
837,daidailanlan,154,1846
836,Mike_Housky,154,1869
328,genwitt,219,1870
453,(korman),198,1874
670,cgodbout,168,1875
76,eporter,355,1876
81,adasgu,348,1885
786,pannenkoek2012,157,1888
322,GraemeMcRae,220,1891
657,JPetersen,169,1892
278,sidhanth,231,1902
379,dzhou,209,1904
458,swellman,197,1921
803,js2357,156,1921
596,spacemouse,176,1924
850,JoseCuervo,153,1924
586,Simantag,178,1934
625,shummie,172,1939
818,kvetter,155,1939
817,bal,155,1944
418,mtadd,203,1950
865,GeoffG,152,1958
48,nirenjan,397,1962
75,cdoumar,355,1966
261,cjb,237,1970
747,miken500,160,1971
736,SorcererofDM,161,1985
378,ThePower,209,1990
816,(bluekitty),155,1998
669,joglers,168,2004
265,paladin8,236,2014
735,stinkycat,161,2015
785,(pianowow),157,2021
709,DavidCarraher,164,2063
377,hyperdex,209,2077
500,ARYoung65,189,2083
849,cbeav,153,2094
746,ejo,160,2109
397,woodchips,206,2113
864,AbsoluteConvergence,152,2121
848,Tahnan,153,2131
264,lnxprof,236,2132
687,pieguy,166,2134
68,Anyun,362,2135
239,burch,243,2138
370,icy001,210,2138
55,(ChamZord),384,2140
708,brianshmrian,164,2155
83,4rm4g3dd0n,344,2157
686,teoryn,166,2161
604,nevralia,175,2166
863,martij4,152,2186
444,brandon-kp,200,2187
452,glguy,198,2193
603,yeeman,175,2196
121,NickMcG,308,2202
835,quinish,154,2205
886,Leaper,151,2208
464,ethanjl91,196,2209
576,vandermond,179,2210
784,(mojo1948),157,2223
802,yammerl,156,2226
327,raykendo,219,2227
862,cnffi,152,2233
646,euleria,170,2242
451,8h534d432,198,2254
318,lcalc,221,2286
304,xack,225,2287
721,clarag,163,2289
260,gabrieller,237,2291
248,SaberToothSlug,241,2297
326,sivoh,219,2312
406,russellr,205,2314
99,genemachine,328,2324
575,bigdaddy472,179,2340
592,qqphan,177,2350
159,sizzzzlerz,277,2358
595,ehymel,176,2374
564,paranoia,180,2377
172,jgrilly,271,2386
783,Mr.Wizard,157,2398
104,shadowx360,326,2409
701,vasilyev,165,2409
834,Kazthor,154,2409
251,grokus,240,2418
351,Steve_Lucas,214,2427
412,davidFashion,204,2436
153,eric0511,281,2443
296,zcxvbn,226,2448
563,incandenza,180,2452
833,danielwallace,154,2458
417,mlochbaum,203,2460
585,tehcranium,178,2462
768,mnechyba,158,2462
540,Spectre65535,183,2470
365,russodd,211,2471
325,nallen,219,2516
745,spdqbr,160,2516
815,politicalconfusion,155,2516
450,kemperb,198,2526
558,dstrite,181,2526
499,ewheeler,189,2531
624,bubblehead,172,2532
885,aaronl,151,2551
139,ralphmerridew,293,2557
263,skutin,236,2572
201,blaise_pascal,257,2584
656,millin,169,2610
814,dhermes,155,2615
93,lewanj,332,2617
720,ychebotarev,163,2620
678,JoshD,167,2624
118,BrianHuffman,309,2642
303,btilly,225,2644
468,grogers,195,2660
285,rmillika,229,2669
618,fgt10,173,2676
107,dmitrybrant,324,2680
759,shalter,159,2682
350,etaoin,214,2694
284,jefromi,229,2696
217,vincezammit,251,2722
271,foison,234,2724
584,(cconnett),178,2725
700,tugrul,165,2736
602,EddyFerreira,175,2761
308,sleepintegrity,223,2770
782,macro,157,2773
148,jdrandall123,286,2778
767,krotty,158,2781
457,westicles,197,2797
847,Saif,153,2802
128,amling,301,2835
519,ricktheogre,186,2840
583,daniellathrop,178,2850
411,(adamc123),204,2874
489,mumbler,191,2891
133,GeneralRetard,298,2898
861,knightry,152,2903
480,JamieCamardelle,193,2912
685,(mrtollefson),166,2914
203,yurip,256,2920
147,nybbler,286,2960
813,jkadams,155,2971
200,Swash,257,3008
410,Alfredwolf,204,3020
443,kdmartin,200,3029
812,Jason628,155,3050
884,phil_g,151,3052
801,jorendorff,156,3064
221,deisenst,250,3065
800,ericj,156,3091
179,skybomb0,267,3117
518,iamcaspian,186,3138
183,(nandor),263,3141
729,shkoo,162,3169
799,dmring,156,3282
409,garble,204,3285
555,Tirian,182,3287
317,Youjaes,221,3298
601,cornelpg,175,3305
811,mrkite,155,3312
364,jdonavan,211,3316
668,flatebo,168,3330
515,tkeller,187,3336
442,Cosmologicon,200,3412
810,scotwk,155,3418
302,Valdemarick,225,3453
883,Bubba,151,3456
441,LarryBaum,200,3475
699,paero,165,3539
514,markcrim,187,3742
860,platykurtic,152,3831
728,bunuelo,162,3852
758,deinst,159,3959
