rank,name,solved,recent
671,hhh1001,168,1798
672,goneuler,168,1494
673,mbirchmeier,168,989
674,brainiac1530,168,837
675,Tureld,168,415
676,evanseverson,168,101
677,(RugbyRaizel),168,19
678,JoshD,167,2624
679,(mediaptera),167,1011
680,gte206w,167,460
681,Blenheim,167,429
682,nsheetz,167,341
683,(desaic),167,89
684,merlinnimue,167,54
685,(mrtollefson),166,2914
686,teoryn,166,2161
687,pieguy,166,2134
688,bg2b,166,1333
689,rbharvs,166,1078
690,rca,166,966
691,m42a,166,813
692,lisanke,166,715
693,preciselymb,166,660
694,tschultz,166,462
695,kvom,166,414
696,Dot,166,159
697,mndrake,166,137
698,countyguy,166,21
699,paero,165,3539
700,tugrul,165,2736
701,vasilyev,165,2409
702,ahauptma,165,930
703,Feryll,165,730
704,HowLongBeen,165,585
705,avi972,165,475
706,shendart,165,260
707,bbejot,165,13
708,brianshmrian,164,2155
709,DavidCarraher,164,2063
710,nbruno,164,1651
711,(mikelmcdaniel),164,1370
712,Eirik0,164,882
713,jprobin,164,183
714,(bednarz0),164,105
715,SirMrGuy,164,35
716,(paher),164,10
717,boneheadmef,164,5
718,(michael.s.emanuel),164,5
719,judygu,164,3
720,ychebotarev,163,2620
721,clarag,163,2289
722,HBaxter,163,1819
723,relativity,163,1818
724,ekman,163,1306
725,jweibley628,163,159
726,(gh314),163,113
727,mvkid,163,10
728,bunuelo,162,3852
729,shkoo,162,3169
730,hyperddude,162,1263
731,(Babamots),162,449
732,PerryJer1,162,181
733,CarbonFerrous,162,98
734,Gimmesumcredit,162,94
735,stinkycat,161,2015
736,SorcererofDM,161,1985
737,(drturnquist),161,1315
738,(Stunt10011),161,1296
739,stephenh,161,1084
740,(Murray65536),161,599
741,fourteenrivers,161,489
742,ruakh,161,429
743,mfeyg,161,38
744,timkostka,161,24
745,spdqbr,160,2516
746,ejo,160,2109
747,miken500,160,1971
748,dstbstr,160,1707
749,ll931110,160,1236
750,dclouti,160,761
751,janis,160,749
752,smrq,160,691
753,Duelist,160,670
754,pbyrnes,160,648
755,darebear,160,451
756,QuasiChameleon,160,304
757,bonenfan5ben,160,241
758,deinst,159,3959
759,shalter,159,2682
760,neyfam2000,159,1328
761,MrMathGeek,159,1226
762,msergeant,159,1212
763,hooded_paladin,159,1143
764,mallen84,159,478
765,kevmo314,159,294
766,(Recondite),159,30
767,krotty,158,2781
768,mnechyba,158,2462
769,jlewis42,158,1750
770,dacvs,158,1509
771,tsmaster,158,1397
772,weis,158,1352
773,slipkin,158,929
774,(steveburke),158,748
775,(rmudroch),158,582
776,sykora,158,580
777,(smenon.euler),158,524
778,robertel,158,421
779,pkoes,158,260
780,aspen8131,158,57
781,bottesini,158,4
782,macro,157,2773
783,Mr.Wizard,157,2398
784,(mojo1948),157,2223
785,(pianowow),157,2021
786,pannenkoek2012,157,1888
787,ebothwell,157,1784
788,srmagura,157,1774
789,MarkusQ,157,1207
790,bolte.17,157,1192
791,mike314,157,1126
792,bgwines,157,893
793,tfb,157,651
794,marsevern,157,455
795,Nik654,157,328
796,jhogan,157,297
797,skyroller,157,267
798,(Brian.Mellendorf),157,165
799,dmring,156,3282
800,ericj,156,3091
801,jorendorff,156,3064
802,yammerl,156,2226
803,js2357,156,1921
804,m1sterzer0,156,1471
805,thatch,156,1281
806,snydej,156,67
807,misterjay,156,22
808,AlanWE_332a5,156,4
809,piguy314159,156,0
810,scotwk,155,3418
811,mrkite,155,3312
812,Jason628,155,3050
813,jkadams,155,2971
814,dhermes,155,2615
815,politicalconfusion,155,2516
816,(bluekitty),155,1998
817,bal,155,1944
818,kvetter,155,1939
819,qbproger,155,1624
820,fasteddie,155,1517
821,MichaeLeroy,155,1189
822,McMartin,155,1125
823,peterlewhs,155,1109
824,puzzlepalace,155,776
825,naphren,155,768
826,michaellee94,155,652
827,(matthew.townsend),155,546
828,liub,155,377
829,jamarcus,155,274
830,hime,155,197
831,roxer94,155,89
832,dnormand,155,0
833,danielwallace,154,2458
834,Kazthor,154,2409
835,quinish,154,2205
836,Mike_Housky,154,1869
837,daidailanlan,154,1846
838,zukerman,154,1521
839,zhelu,154,1347
840,(bjaminn),154,1317
841,Wildman,154,1031
842,matzsoft,154,847
843,11111011101,154,356
844,gideonleeper,154,277
845,SheldonD,154,163
846,cjfred,154,110
847,Saif,153,2802
848,Tahnan,153,2131
849,cbeav,153,2094
850,JoseCuervo,153,1924
851,(kbdamm),153,1728
852,lvaughn,153,1705
853,drchung,153,1009
854,DrMarkPugner,153,745
855,JLLagrange,153,416
856,(David_Nickerson),153,321
857,(haxdogg),153,184
858,gvance,153,67
859,dswenson,153,30
860,platykurtic,152,3831
861,knightry,152,2903
862,cnffi,152,2233
863,martij4,152,2186
864,AbsoluteConvergence,152,2121
865,GeoffG,152,1958
866,Kevin_L,152,1783
867,davidxgardner,152,1683
868,vbay03,152,1639
869,maffoo,152,1613
870,bnsh,152,1560
871,aquach,152,1137
872,waremi,152,1132
873,dhao3300,152,1123
874,(wilcoxjay),152,1105
875,semi225599,152,1030
876,rst53804,152,883
877,curitre,152,557
878,aldesuda,152,376
879,KevinRawlings,152,299
880,ewccatch,152,172
881,mps,152,161
882,eparlin,152,14
883,Bubba,151,3456
884,phil_g,151,3052
885,aaronl,151,2551
886,Leaper,151,2208
887,zfrazier,151,1693
888,caess,151,1683
889,tessenate,151,1659
890,(anshuchimala),151,1516
891,WoodyWeaver,151,1510
892,ogbad,151,1352
893,bpheil,151,893
894,patricko,151,865
895,Ikcelaks,151,831
896,NateT,151,782
897,Milric,151,671
898,dougeuler2,151,533
899,dpark3542,151,297
900,kinetical,151,262
