rank,name,solved,recent
978,tabascq,145,2190
979,cynic2winter,145,2065
980,mddassarma,145,1889
981,TempeteCoeur,145,1718
982,plagace,145,1513
983,ABCarter,145,968
984,BeTheDuck,145,438
985,(llasramblue),145,251
986,Sandamnit,145,225
987,ARoss,145,28
988,thebnq,145,20
989,HalfwayCrook,145,0
990,Technomage,144,3422
991,den000,144,2572
992,fyodor_karamazov,144,2231
993,SWest,144,1956
994,martijnstevenson,144,1880
995,Dav2.71828,144,1787
996,irrelephant,144,1658
997,dranders,144,1548
998,theunderscore,144,1398
999,kathrelkeld,144,1274
1000,prometheus66,144,1247
